source_date,source_page,page_number,title,venue,start_datetime,category_raw,event_url
2026-09-19,https://do215.com/events/2026/09/19?page=6,6,Scarecrow Festival,Peddler's Village,2026-09-19T11:00-0400,arts-family,https://do215.com/events/2026/9/19/scarecrow-festival-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=6,6,D.I.Y. Spell Jars with Casey Britton,The People's Gallery Project,2026-09-19T11:00-0400,arts-culture,https://do215.com/events/2026/9/19/d-i-y-spell-jars-with-casey-britton-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=6,6,We Are the Seeds: Indigenous Arts & Culture Festival + Pow Wow,Cherry Street Pier,2026-09-19T12:00-0400,arts-culture,https://do215.com/events/2026/9/19/we-are-the-seeds-indigenous-arts-culture-festival-pow-wow-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=6,6,Bite for the Fight Benefitting Fight on Makenna Foundation,Greater Philadelphia Expo Center at Oaks,2026-09-19T12:00-0400,convention,https://do215.com/events/2026/9/19/bite-for-the-fight-benefitting-fight-on-makenna-foundation-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=6,6,The Women’s Film Festival 2026,Christ Church Neighborhood House,2026-09-19T12:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/the-women-s-film-festival-2026-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=6,6,Handle with Care,Athenaeum of Philadelphia,2026-09-19T12:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/handle-with-care-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=6,6,Freedom Fest,Village of Arts and Humanities,2026-09-19T12:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/freedom-fest-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=6,6,The Madness of Hestia,Asian Arts Initiative Project Space,2026-09-19T12:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/the-madness-of-hestia-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=6,6,Meat Cute,Asian Arts Initiative Black Box Theater,2026-09-19T12:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/meat-cute-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=6,6,Historic Germantown Visitor Center Open,Historic Germantown,2026-09-19T12:00-0400,arts-culture,https://do215.com/events/2026/9/19/historic-germantown-visitor-center-open-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=6,6,What's The Buzz Presents: Beyonce B'Day Drag Brunch,City Winery,2026-09-19T12:00-0400,music,https://do215.com/events/2026/9/19/what-s-the-buzz-presents-beyonce-b-day-drag-brunch-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=6,6,Open Studio Hours,The People’s Gallery,2026-09-19T12:00-0400,arts-culture,https://do215.com/events/2026/9/19/open-studio-hours-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=6,6,Tacos & Tiaras Drag Brunch: Selena!,Strangelove's,2026-09-19T12:00-0400,drag,https://do215.com/events/2026/9/19/tacos-tiaras-drag-brunch-selena-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=6,6,Voter Registration: Philly AIDS Thrift,Philly AIDS Thrift,2026-09-19T12:00-0400,charity-activism,https://do215.com/events/2026/9/19/voter-registration-philly-aids-thrift-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=6,6,Clothing Swap- SEPTEMBER,Stitch and Destroy,2026-09-19T12:00-0400,arts-culture,https://do215.com/events/2026/9/19/clothing-swap-september-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=6,6,Celebrate Hawkfest at the Museum,Frances M. Maguire Art Museum,2026-09-19T12:00-0400,arts-culture,https://do215.com/events/2026/9/19/celebrate-hawkfest-at-the-museum-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=6,6,The Haus of Wiggles and Giggles Presents: A Drag Clown Cabaret,Icebox Project Space Gallery,2026-09-19T12:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/the-haus-of-wiggles-and-giggles-presents-a-drag-clown-cabaret-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=6,6,FREE EVENT! Draw a Goat!,The Farm at Awbury,2026-09-19T13:00-0400,arts-family,https://do215.com/events/2026/9/19/free-event-draw-a-goat-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=6,6,Guided Tour,Penn Museum,2026-09-19T13:00-0400,arts-culture,https://do215.com/events/2026/9/19/guided-tour-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=6,6,September Garden Tour at PHS Meadowbrook Farm,PHS Meadowbrook Farm,2026-09-19T13:00-0400,outdoors,https://do215.com/events/2026/9/19/september-garden-tour-at-phs-meadowbrook-farm-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=6,6,My Carmilla,Plays and Players Skinner Studio,2026-09-19T13:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/my-carmilla-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=6,6,A(mobile)DRIFT 2026,Street Road Artists Space,2026-09-19T13:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/a-mobile-drift-2026-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=6,6,Exhibition Tours: A Nation of Artists,Pennsylvania Academy of the Fine Arts Museum,2026-09-19T13:00-0400,arts-culture,https://do215.com/events/2026/9/19/exhibition-tours-a-nation-of-artists-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=6,6,Membership & Volunteer Picnic on the Farm,Awbury Aboretum,2026-09-19T13:00-0400,arts-culture,https://do215.com/events/2026/9/19/membership-volunteer-picnic-on-the-farm-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=7,7,“Green Hour” Paint and Sip,Tapster Philly,2026-09-19T13:00-0400,arts-culture,https://do215.com/events/2026/9/19/green-hour-paint-and-sip-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=7,7,Plant Swap,Plant and People,2026-09-19T13:00-0400,arts-culture,https://do215.com/events/2026/9/19/plant-swap-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=7,7,Lunchboxxx + El Toro Serrano,Wissahickon Brewing Company,2026-09-19T13:00-0400,food-drink,https://do215.com/events/2026/9/19/lunchboxxx-el-toro-serrano-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=7,7,Visiting Artists Series - Yacht Rock Gold Experience,Bucks County Playhouse,2026-09-19T13:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/visiting-artists-series-yacht-rock-gold-experience-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=7,7,The Untitled Court Show,Asian Arts Initiative Black Box Theater,2026-09-19T13:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/the-untitled-court-show-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=7,7,Zombied,Yellow Bicycle Theater,2026-09-19T13:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/zombied-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=7,7,Human / Nature: Hibernation,Icebox Project Space Gallery,2026-09-19T14:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/human-nature-hibernation-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=7,7,Heaven by Eugene O’Brien,Fergie's Pub,2026-09-19T14:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/heaven-by-eugene-o-brien-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=7,7,A Map of Traces,Asian Arts Initiative Project Space,2026-09-19T14:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/a-map-of-traces-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=7,7,The Women’s Film Festival 2026,Christ Church Neighborhood House,2026-09-19T14:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/the-women-s-film-festival-2026-tickets-drz5dkn
2026-09-19,https://do215.com/events/2026/09/19?page=7,7,"returned, iridescent",The Proscenium at The Drake,2026-09-19T14:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/returned-iridescent-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=7,7,Online & Personal,The Perch (Warehouse),2026-09-19T14:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/online-personal-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=7,7,Voter Registration: Philly AIDS Thrift,Philly AIDS Thrift,2026-09-19T14:00-0400,charity-activism,https://do215.com/events/2026/9/19/voter-registration-philly-aids-thrift-tickets-5l9naby
2026-09-19,https://do215.com/events/2026/09/19?page=7,7,Fishtown Neighborhood Social,Meyers Brewery,2026-09-19T14:00-0400,charity-activism,https://do215.com/events/2026/9/19/fishtown-neighborhood-social-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=7,7,Echoes of Tranquility,Asian Arts Initiative Third Floor,2026-09-19T14:15-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/echoes-of-tranquility-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=7,7,Kayak Tour,Schuylkill Banks,2026-09-19T15:00-0400,outdoors,https://do215.com/events/2026/9/19/kayak-tour-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=7,7,Baby Whale and the Plastic Ocean,Theatre Horizon,2026-09-19T15:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/baby-whale-and-the-plastic-ocean-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=7,7,"Notice Me, Gwyneth",Plays and Players Skinner Studio,2026-09-19T15:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/notice-me-gwyneth-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=7,7,Tongue & Groove: ADULTING,SideQuest Theater,2026-09-19T15:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/tongue-groove-adulting-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=7,7,Gerl Gurl Gorl!,Asian Arts Initiative Black Box Theater,2026-09-19T15:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/gerl-gurl-gorl-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=7,7,"Love Abide With You, The Birthplace Quilts",Kensington Corridor Trust Garden,2026-09-19T15:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/love-abide-with-you-the-birthplace-quilts-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=7,7,ADK 2026 Concert,Performance Garage,2026-09-19T15:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/adk-2026-concert-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=7,7,Here Come the Brides,The Ginkgo Center,2026-09-19T15:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/here-come-the-brides-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=7,7,Philadelphia Singles Event: Speed Dating (Ages 40-55) at Coffee Shop,Cuor di Caffe,2026-09-19T15:00-0400,food-drink,https://do215.com/events/2026/9/19/philadelphia-singles-event-speed-dating-ages-40-55-at-coffee-shop-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=7,7,South Philly DSA Meetup,Dock Street Brewery,2026-09-19T15:00-0400,charity-activism,https://do215.com/events/2026/9/19/south-philly-dsa-meetup-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=8,8,Cicada Stories,Icebox Project Space Gallery,2026-09-19T15:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/cicada-stories-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=8,8,Baggage From BaghDAD: Becoming My Father’s Daughter,Asian Arts Initiative Third Floor,2026-09-19T15:45-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/baggage-from-baghdad-becoming-my-father-s-daughter-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=8,8,Conquering the Canon,Yellow Bicycle Theater,2026-09-19T16:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/conquering-the-canon-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=8,8,The Women’s Film Festival 2026,Christ Church Neighborhood House,2026-09-19T16:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/the-women-s-film-festival-2026-tickets-drz5dkn
2026-09-19,https://do215.com/events/2026/09/19?page=8,8,Classical Open Mic Matinee,Lutheran Church of the Holy Communion,2026-09-19T16:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/classical-open-mic-matinee-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=8,8,Declaration,Bob & Selma Horan Studio at the Arden Theatre,2026-09-19T16:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/declaration-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=8,8,Dogfight,Philadelphia Film Society,2026-09-19T16:30-0400,film,https://do215.com/events/2026/9/19/dogfight-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=8,8,Bride To Be,Plays and Players Skinner Studio,2026-09-19T16:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/bride-to-be-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=8,8,The Groundhog,Asian Arts Initiative Black Box Theater,2026-09-19T16:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/the-groundhog-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=8,8,Custody,The Latvian Society of Philadelphia,2026-09-19T17:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/custody-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=8,8,A Dream Within A Dream,Icebox Project Space Gallery,2026-09-19T17:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/a-dream-within-a-dream-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=8,8,Ants on a Log Family Concert,Studio 34,2026-09-19T17:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/ants-on-a-log-family-concert-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=8,8,The Countdown,Hall Pass,2026-09-19T17:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/the-countdown-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=8,8,Gorgeous Gorgus,Asian Arts Initiative Project Space,2026-09-19T17:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/gorgeous-gorgus-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=8,8,DJ Ella,Morgan's Pier,2026-09-19T17:00-0400,dj-parties,https://do215.com/events/2026/9/19/dj-ella-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=8,8,The Deer Ones,Asian Arts Initiative Third Floor,2026-09-19T17:15-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/the-deer-ones-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=8,8,Seen & Unseen: A Pylon Experience,Dream Dialect,2026-09-19T18:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/seen-unseen-a-pylon-experience-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=8,8,exotopia,Philadelphia Ethical Society,2026-09-19T18:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/exotopia-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=8,8,The Women’s Film Festival 2026,Christ Church Neighborhood House,2026-09-19T18:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/the-women-s-film-festival-2026-tickets-janprqa
2026-09-19,https://do215.com/events/2026/09/19?page=8,8,Your Best Odd Girl Out,Plays and Players Skinner Studio,2026-09-19T18:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/your-best-odd-girl-out-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=8,8,Heart2Art,The Village of The Arts & Humanitites,2026-09-19T18:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/heart2art-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=8,8,Illumination,Equilibrium Dance Academy,2026-09-19T18:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/illumination-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=8,8,Art Reception: Between Two Worlds by French Painter Julien Rey,Morton Contemporary Art Gallery,2026-09-19T18:00-0400,arts-culture,https://do215.com/events/2026/9/19/art-reception-between-two-worlds-by-french-painter-julien-rey-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=8,8,Courtside & Cocktails; Meet me on the Green II,Strawberry Green Driving Range,2026-09-19T18:00-0400,trivia-open-mics-other,https://do215.com/events/2026/9/19/courtside-cocktails-meet-me-on-the-green-ii-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=8,8,Bad Clay,Asian Arts Initiative Project Space,2026-09-19T18:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/bad-clay-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=9,9,Murder at the Netherfield Ball: An Interactive Mytery,Elfreth’s Alley Museum,2026-09-19T18:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/murder-at-the-netherfield-ball-an-interactive-mytery-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=9,9,The 40-Year-Old Ballerino,Studio 34,2026-09-19T18:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/the-40-year-old-ballerino-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=9,9,Voynich,Asian Arts Initiative Black Box Theater,2026-09-19T18:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/voynich-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=9,9,If ever,Icebox Project Space Gallery,2026-09-19T18:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/if-ever-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=9,9,Ghost Fetus,Asian Arts Initiative Third Floor,2026-09-19T18:45-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/ghost-fetus-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=9,9,OPUS 250: Philly's Saturday Variety Show,Fabrika,2026-09-19T18:45-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/opus-250-philly-s-saturday-variety-show-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=9,9,Women of Note: Storm Large,Bucks County Playhouse,2026-09-19T19:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/women-of-note-storm-large-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=9,9,Southeast Asian Market,FDR Park,2026-09-19T19:00-0400,outdoors,https://do215.com/events/2026/9/19/southeast-asian-market-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=9,9,The Elephant Man,Philadelphia Film Society,2026-09-19T19:00-0400,film,https://do215.com/events/2026/9/19/the-elephant-man-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=9,9,Lunar Retreat,The Pearlstein Gallery,2026-09-19T19:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/lunar-retreat-tickets-5lkeewy
2026-09-19,https://do215.com/events/2026/09/19?page=9,9,Who Do You Think You Are?,First Unitarian Church of Philadelphia,2026-09-19T19:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/who-do-you-think-you-are-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=9,9,35 Bucks and a Trio of Broads,The Whole Shebang,2026-09-19T19:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/35-bucks-and-a-trio-of-broads-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=9,9,Egg and How I Learned to Save Myself,Calvary Center for Culture and Community,2026-09-19T19:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/egg-and-how-i-learned-to-save-myself-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=9,9,Twelve Steps Back,Deep End Studios,2026-09-19T19:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/twelve-steps-back-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=9,9,Prudence Play (Sister Prudence is NOT Gay!),Old First United Church of Christ,2026-09-19T19:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/prudence-play-sister-prudence-is-not-gay-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=9,9,Friday Night Rat Catchers,FringeArts,2026-09-19T19:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/friday-night-rat-catchers-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=9,9,JENder BENDER,The Perch Music and Arts Workshop,2026-09-19T19:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/jender-bender-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=9,9,My Dog is Dead and You’re the Father,Vox Populi Gallery,2026-09-19T19:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/my-dog-is-dead-and-you-re-the-father-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=9,9,"Slowly, Slowly, We Begin Again",& Space,2026-09-19T19:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/slowly-slowly-we-begin-again-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=9,9,Raptures From The Godhole,Box Spring Gallery,2026-09-19T19:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/raptures-from-the-godhole-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=9,9,Here Come the Brides,The Ginkgo Center,2026-09-19T19:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/here-come-the-brides-tickets-lee5qa5
2026-09-19,https://do215.com/events/2026/09/19?page=9,9,CollegeFest at PAFA,Pennsylvania Academy of the Fine Arts Museum,2026-09-19T19:00-0400,arts-culture,https://do215.com/events/2026/9/19/collegefest-at-pafa-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=9,9,Aren't We Amphibians and Dear Maryanne,Philly Style Pizza,2026-09-19T19:00-0400,music,https://do215.com/events/2026/9/19/aren-t-we-amphibians-and-dear-maryanne-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=9,9,Philadelphia Singles Event: Happy Hour (Ages 40-55),Cuor di Caffe,2026-09-19T19:00-0400,food-drink,https://do215.com/events/2026/9/19/philadelphia-singles-event-happy-hour-ages-40-55-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=9,9,Experiencing Esherick Tour,Wharton Esherick Museum,2026-09-19T19:00-0400,arts-culture,https://do215.com/events/2026/9/19/experiencing-esherick-tour-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=10,10,Lunar Retreat,The Pearlstein Gallery,2026-09-19T19:15-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/lunar-retreat-tickets-5lkeewy
2026-09-19,https://do215.com/events/2026/09/19?page=10,10,Feed//Swallow,Urban Movement Arts,2026-09-19T19:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/feed-swallow-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=10,10,My Allowance,Queen Memorial Building,2026-09-19T19:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/my-allowance-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=10,10,Wikipedilove,Studio 34,2026-09-19T19:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/wikipedilove-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=10,10,Helen Keller Wasn’t Real,The Louis Bluver Theatre at the Drake,2026-09-19T19:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/helen-keller-wasn-t-real-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=10,10,"returned, iridescent",The Proscenium at The Drake,2026-09-19T19:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/returned-iridescent-tickets-qrqnvpw
2026-09-19,https://do215.com/events/2026/09/19?page=10,10,Soseul Dawon: The Stark Garden of Presence,Studio 34,2026-09-19T19:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/soseul-dawon-the-stark-garden-of-presence-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=10,10,archy & mehitabel,The Ethical Society Auditorium,2026-09-19T19:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/archy-mehitabel-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=10,10,"Love, Sex, and Philadelphia",Hall Pass,2026-09-19T19:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/love-sex-and-philadelphia-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=10,10,Bad Activist,Practice Gallery,2026-09-19T19:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/bad-activist-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=10,10,Evening Elephants,The Foundry,2026-09-19T20:00-0400,music,https://do215.com/events/2026/9/19/evening-elephants-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=10,10,the ghosted tour w/ shae universe,World Stage Live,2026-09-19T20:00-0400,music,https://do215.com/events/2026/9/19/the-ghosted-tour-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=10,10,Señor Babyhead,Asian Arts Initiative Black Box Theater,2026-09-19T20:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/senor-babyhead-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=10,10,The Women’s Film Festival 2026,Christ Church Neighborhood House,2026-09-19T20:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/the-women-s-film-festival-2026-tickets-janprqa
2026-09-19,https://do215.com/events/2026/09/19?page=10,10,Call Of The Wild,Philly PACK,2026-09-19T20:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/call-of-the-wild-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=10,10,And Her Name Was Pickles,Performance Garage,2026-09-19T20:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/and-her-name-was-pickles-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=10,10,The Light Between,Biello Martin Studio,2026-09-19T20:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/the-light-between-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=10,10,Gut Healthy,Asian Arts Initiative Project Space,2026-09-19T20:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/gut-healthy-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=10,10,Illumination,Equilibrium Dance Academy,2026-09-19T20:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/illumination-tickets-vbe89oy
2026-09-19,https://do215.com/events/2026/09/19?page=10,10,An Inexplicable Evening,Three Queens Yoga,2026-09-19T20:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/an-inexplicable-evening-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=10,10,Matt Bridgestone and Friends: Comedy Show,Claridge Hotel Atlantic City,2026-09-19T20:00-0400,food-drink,https://do215.com/events/2026/9/19/matt-bridgestone-and-friends-comedy-show-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=10,10,Human In The Loop,Comedy Sportz of Philadelphia,2026-09-19T21:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/human-in-the-loop-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=10,10,Prudence Play (Sister Prudence is NOT Gay!),Old First United Church of Christ,2026-09-19T21:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/prudence-play-sister-prudence-is-not-gay-tickets-pbme06v
2026-09-19,https://do215.com/events/2026/09/19?page=10,10,Don’t Kill Daisy,Plays and Players Skinner Studio,2026-09-19T21:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/don-t-kill-daisy-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=10,10,Ascension Death March,Studio 34,2026-09-19T21:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/ascension-death-march-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=11,11,First in the Hearts,Yellow Bicycle Theater,2026-09-19T21:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/first-in-the-hearts-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=11,11,The Complete (and Abridged) Works of August Wilson,People's Gallery Project,2026-09-19T21:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/the-complete-and-abridged-works-of-august-wilson-tickets
2026-09-19,https://do215.com/events/2026/09/19?page=11,11,Americana Cosplay,Arch Street Meeting House,2026-09-19T21:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/19/americana-cosplay-tickets
