source_date,source_page,page_number,title,venue,start_datetime,category_raw,event_url
2026-09-17,https://do215.com/events/2026/09/17?page=6,6,East Falls Quizzo with Sean P. Maguire!,Wissahickon Brewing Company,2026-09-17T19:30-0400,food-drink,https://do215.com/events/2026/9/17/east-falls-quizzo-with-sean-p-maguire-tickets
2026-09-17,https://do215.com/events/2026/09/17?page=6,6,Fictional Names,Asian Arts Initiative Project Space,2026-09-17T19:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/17/fictional-names-tickets
2026-09-17,https://do215.com/events/2026/09/17?page=6,6,Custody,The Latvian Society of Philadelphia,2026-09-17T19:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/17/custody-tickets
2026-09-17,https://do215.com/events/2026/09/17?page=6,6,Prudence Play (Sister Prudence is NOT Gay!),Old First United Church of Christ,2026-09-17T19:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/17/prudence-play-sister-prudence-is-not-gay-tickets
2026-09-17,https://do215.com/events/2026/09/17?page=6,6,RECKON Stage Reading,Taller Puertorriqueno,2026-09-17T19:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/17/reckon-stage-reading-tickets
2026-09-17,https://do215.com/events/2026/09/17?page=6,6,Your Best Odd Girl Out,Plays and Players Skinner Studio,2026-09-17T19:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/17/your-best-odd-girl-out-tickets
2026-09-17,https://do215.com/events/2026/09/17?page=6,6,Liberty City Arts Presents: ‘Beyond’,Indy Hall,2026-09-17T19:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/17/liberty-city-arts-presents-beyond-tickets
2026-09-17,https://do215.com/events/2026/09/17?page=6,6,Bad Activist,Practice Gallery,2026-09-17T19:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/17/bad-activist-tickets
2026-09-17,https://do215.com/events/2026/09/17?page=6,6,Miss Lisa Lisa's Drag Show,Bob & Barbara's Lounge,2026-09-17T19:30-0400,drag,https://do215.com/events/2026/9/17/miss-lisa-lisa-s-drag-show-tickets
2026-09-17,https://do215.com/events/2026/09/17?page=6,6,Philly Loves Wilco: Yankee Hotel Foxtrot 25th Anniversary,Ardmore Music Hall,2026-09-17T20:00-0400,music,https://do215.com/events/2026/9/17/philly-loves-wilco-yankee-hotel-foxtrot-25th-anniversary-tickets
2026-09-17,https://do215.com/events/2026/09/17?page=6,6,seven ate nine,Studio 34,2026-09-17T20:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/17/seven-ate-nine-tickets
2026-09-17,https://do215.com/events/2026/09/17?page=6,6,Americana Cosplay,Arch Street Meeting House,2026-09-17T20:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/17/americana-cosplay-tickets
2026-09-17,https://do215.com/events/2026/09/17?page=6,6,Call Of The Wild,Philly PACK,2026-09-17T20:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/17/call-of-the-wild-tickets
2026-09-17,https://do215.com/events/2026/09/17?page=6,6,Houndstooth,Icebox Project Space Gallery,2026-09-17T20:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/17/houndstooth-tickets
2026-09-17,https://do215.com/events/2026/09/17?page=6,6,And Her Name Was Pickles,Performance Garage,2026-09-17T20:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/17/and-her-name-was-pickles-tickets
2026-09-17,https://do215.com/events/2026/09/17?page=6,6,One Night Only,Roving,2026-09-17T20:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/17/one-night-only-tickets
2026-09-17,https://do215.com/events/2026/09/17?page=6,6,Mischief Night Masters,Pig Iron Theatre Company,2026-09-17T20:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/17/mischief-night-masters-tickets
2026-09-17,https://do215.com/events/2026/09/17?page=6,6,Bully Prep,Asian Arts Initiative Third Floor,2026-09-17T20:45-0400,theatre-performing-arts,https://do215.com/events/2026/9/17/bully-prep-tickets
2026-09-17,https://do215.com/events/2026/09/17?page=6,6,Single Woman: Work In Progress,Yellow Bicycle Theater,2026-09-17T21:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/17/single-woman-work-in-progress-tickets
2026-09-17,https://do215.com/events/2026/09/17?page=6,6,Gypsy Wisdom,Morgan's Pier,2026-09-17T21:00-0400,dj-parties,https://do215.com/events/2026/9/17/gypsy-wisdom-tickets
2026-09-17,https://do215.com/events/2026/09/17?page=6,6,Miss Lisa Lisa's Drag Show,Bob & Barbara's Lounge,2026-09-17T21:30-0400,drag,https://do215.com/events/2026/9/17/miss-lisa-lisa-s-drag-show-tickets-zmoq3kw
2026-09-17,https://do215.com/events/2026/09/17?page=6,6,Salsa Libre Thursdays,Cuba Libre Restaurant & Rum Bar,2026-09-17T21:30-0400,arts-culture,https://do215.com/events/2026/9/17/salsa-libre-thursdays-tickets
2026-09-17,https://do215.com/events/2026/09/17?page=7,7,Buckwild Thursday w/ DJ Evan Edge,Lucy’s,2026-09-17T22:00-0400,dj-parties,https://do215.com/events/2026/9/17/buckwild-thursday-w-dj-evan-edge-tickets
2026-09-17,https://do215.com/events/2026/09/17?page=7,7,‘Club Action’ by Traps N Trees,The 700,2026-09-17T22:00-0400,dj-parties,https://do215.com/events/2026/9/17/club-action-by-traps-n-trees-tickets
2026-09-17,https://do215.com/events/2026/09/17?page=7,7,Wicked in The Vault – DJ SIX,Midnight & The Wicked,2026-09-17T22:00-0400,arts-culture,https://do215.com/events/2026/9/17/wicked-in-the-vault-dj-six-tickets
