source_date,source_page,page_number,title,venue,start_datetime,category_raw,event_url
2026-09-18,https://do215.com/events/2026/09/18?page=6,6,My Dog is Dead and You’re the Father,Vox Populi Gallery,2026-09-18T19:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/18/my-dog-is-dead-and-you-re-the-father-tickets
2026-09-18,https://do215.com/events/2026/09/18?page=6,6,"Slowly, Slowly, We Begin Again",& Space,2026-09-18T19:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/18/slowly-slowly-we-begin-again-tickets
2026-09-18,https://do215.com/events/2026/09/18?page=6,6,Experiencing Esherick Tour,Wharton Esherick Museum,2026-09-18T19:00-0400,arts-culture,https://do215.com/events/2026/9/18/experiencing-esherick-tour-tickets
2026-09-18,https://do215.com/events/2026/09/18?page=6,6,Philadelphia Signature Dinner Cruise,Spirit of Philadelphia,2026-09-18T19:00-0400,arts-culture,https://do215.com/events/2026/9/18/philadelphia-signature-dinner-cruise-tickets
2026-09-18,https://do215.com/events/2026/09/18?page=6,6,Cryin’ at Crafty’s,Crafty's Bar & Bottleshop,2026-09-18T19:00-0400,dj-parties,https://do215.com/events/2026/9/18/cryin-at-crafty-s-tickets
2026-09-18,https://do215.com/events/2026/09/18?page=6,6,Visiting Artists Series - Yacht Rock Gold Experience,Bucks County Playhouse,2026-09-18T19:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/18/visiting-artists-series-yacht-rock-gold-experience-tickets
2026-09-18,https://do215.com/events/2026/09/18?page=6,6,Historic Drama “These Shining Lives” Opens at The Stagecrafters Theater,Chestnut Hill,2026-09-18T19:30-0400,arts-family,https://do215.com/events/2026/9/18/historical-drama-set-to-open-at-the-stagecrafters-theater-tickets
2026-09-18,https://do215.com/events/2026/09/18?page=6,6,The Human Computer,Asian Arts Initiative Project Space,2026-09-18T19:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/18/the-human-computer-tickets
2026-09-18,https://do215.com/events/2026/09/18?page=6,6,The 40-Year-Old Ballerino,Studio 34,2026-09-18T19:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/18/the-40-year-old-ballerino-tickets
2026-09-18,https://do215.com/events/2026/09/18?page=6,6,Eve in Paradise,First Unitarian Church of Philadelphia,2026-09-18T19:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/18/eve-in-paradise-tickets
2026-09-18,https://do215.com/events/2026/09/18?page=6,6,Helen Keller Wasn’t Real,The Louis Bluver Theatre at the Drake,2026-09-18T19:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/18/helen-keller-wasn-t-real-tickets
2026-09-18,https://do215.com/events/2026/09/18?page=6,6,Custody,The Latvian Society of Philadelphia,2026-09-18T19:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/18/custody-tickets
2026-09-18,https://do215.com/events/2026/09/18?page=6,6,Don’t Kill Daisy,Plays and Players Skinner Studio,2026-09-18T19:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/18/don-t-kill-daisy-tickets
2026-09-18,https://do215.com/events/2026/09/18?page=6,6,"returned, iridescent",The Proscenium at The Drake,2026-09-18T19:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/18/returned-iridescent-tickets
2026-09-18,https://do215.com/events/2026/09/18?page=6,6,Hazard House,Circus Campus,2026-09-18T19:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/18/hazard-house-tickets
2026-09-18,https://do215.com/events/2026/09/18?page=6,6,Greg Farnese - Pop Goes The Standards,World Stage Live,2026-09-18T20:00-0400,music,https://do215.com/events/2026/9/18/greg-farnese-album-release-concert-tickets
2026-09-18,https://do215.com/events/2026/09/18?page=6,6,I Can Give You Death: A Burlesque Tribute to The Vampire Lestat,Prism Arts Philadelphia,2026-09-18T20:00-0400,drag,https://do215.com/events/2026/9/18/i-can-give-you-death-a-burlesque-tribute-to-the-vampire-lestat-tickets
2026-09-18,https://do215.com/events/2026/09/18?page=6,6,The Women’s Film Festival 2026,Christ Church Neighborhood House,2026-09-18T20:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/18/the-women-s-film-festival-2026-tickets-lwaareb
2026-09-18,https://do215.com/events/2026/09/18?page=6,6,Call Of The Wild,Philly PACK,2026-09-18T20:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/18/call-of-the-wild-tickets
2026-09-18,https://do215.com/events/2026/09/18?page=6,6,And Her Name Was Pickles,Performance Garage,2026-09-18T20:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/18/and-her-name-was-pickles-tickets
2026-09-18,https://do215.com/events/2026/09/18?page=7,7,DOOFY: 2 girls make noise (not like that),Hall Pass,2026-09-18T20:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/18/doofy-2-girls-make-noise-not-like-that-tickets
2026-09-18,https://do215.com/events/2026/09/18?page=7,7,The Light Between,Biello Martin Studio,2026-09-18T20:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/18/the-light-between-tickets
2026-09-18,https://do215.com/events/2026/09/18?page=7,7,The Wankers,Evil Genius,2026-09-18T20:00-0400,food-drink,https://do215.com/events/2026/9/18/the-wankers-live-at-evil-genius-tickets
2026-09-18,https://do215.com/events/2026/09/18?page=7,7,Philly Gumbo,The Fallser Club,2026-09-18T20:00-0400,music,https://do215.com/events/2026/9/18/philly-gumbo-tickets
2026-09-18,https://do215.com/events/2026/09/18?page=7,7,Bermuda Search Party,MilkBoy,2026-09-18T20:30-0400,music,https://do215.com/events/2026/9/18/bermuda-search-party-tickets
2026-09-18,https://do215.com/events/2026/09/18?page=7,7,Improv Comedy: The N Crowd,Sawubona Creativity Project,2026-09-18T20:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/18/improv-comedy-the-n-crowd-tickets
2026-09-18,https://do215.com/events/2026/09/18?page=7,7,Señor Babyhead,Asian Arts Initiative Black Box Theater,2026-09-18T20:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/18/senor-babyhead-tickets
2026-09-18,https://do215.com/events/2026/09/18?page=7,7,Raptures From The Godhole,Box Spring Gallery,2026-09-18T20:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/18/raptures-from-the-godhole-tickets
2026-09-18,https://do215.com/events/2026/09/18?page=7,7,Shatterproof,Icebox Project Space Gallery,2026-09-18T20:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/18/shatterproof-tickets
2026-09-18,https://do215.com/events/2026/09/18?page=7,7,Soseul Dawon: The Stark Garden of Presence,Studio 34,2026-09-18T20:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/18/soseul-dawon-the-stark-garden-of-presence-tickets
2026-09-18,https://do215.com/events/2026/09/18?page=7,7,Ghost Fetus,Asian Arts Initiative Third Floor,2026-09-18T20:45-0400,theatre-performing-arts,https://do215.com/events/2026/9/18/ghost-fetus-tickets
2026-09-18,https://do215.com/events/2026/09/18?page=7,7,Zombied,Yellow Bicycle Theater,2026-09-18T20:45-0400,theatre-performing-arts,https://do215.com/events/2026/9/18/zombied-tickets
2026-09-18,https://do215.com/events/2026/09/18?page=7,7,Honk!,Plays and Players Skinner Studio,2026-09-18T21:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/18/honk-tickets
2026-09-18,https://do215.com/events/2026/09/18?page=7,7,Wikipedilove,Studio 34,2026-09-18T21:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/18/wikipedilove-tickets
2026-09-18,https://do215.com/events/2026/09/18?page=7,7,Americana Cosplay,Arch Street Meeting House,2026-09-18T21:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/18/americana-cosplay-tickets
2026-09-18,https://do215.com/events/2026/09/18?page=7,7,Gut Healthy,Asian Arts Initiative Project Space,2026-09-18T21:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/18/gut-healthy-tickets
2026-09-18,https://do215.com/events/2026/09/18?page=7,7,Popcorn,Philadelphia Film Society,2026-09-18T21:45-0400,film,https://do215.com/events/2026/9/18/popcorn-tickets
2026-09-18,https://do215.com/events/2026/09/18?page=7,7,Ricochet,Philadelphia Film Society,2026-09-18T21:45-0400,film,https://do215.com/events/2026/9/18/ricochet-tickets
2026-09-18,https://do215.com/events/2026/09/18?page=7,7,Philadelphia NOTO 09/18 Dillon Francis,TBD,2026-09-18T22:00-0400,food-drink,https://do215.com/events/2026/9/18/philadelphia-noto-09-18-dillon-francis-tickets
2026-09-18,https://do215.com/events/2026/09/18?page=7,7,Artist-led Workshops / Overboard!,Asian Arts Initiative Black Box Theater,2026-09-18T22:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/18/artist-led-workshops-overboard-tickets
2026-09-18,https://do215.com/events/2026/09/18?page=7,7,DJ Elski,Lucy’s,2026-09-18T22:00-0400,dj-parties,https://do215.com/events/2026/9/18/dj-elski-tickets
2026-09-18,https://do215.com/events/2026/09/18?page=7,7,DJ Shino,Morgan's Pier,2026-09-18T22:00-0400,dj-parties,https://do215.com/events/2026/9/18/dj-shino-tickets
2026-09-18,https://do215.com/events/2026/09/18?page=7,7,Matadora Karol G Night,140 N Christopher Columbus Blvd,2026-09-18T22:00-0400,dj-parties,https://do215.com/events/2026/9/18/matadora-karol-g-night-tickets
2026-09-18,https://do215.com/events/2026/09/18?page=7,7,Break Room x Fabrika: Curtain Call,Fabrika,2026-09-18T22:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/18/break-room-x-fabrika-curtain-call-tickets
