source_date,source_page,page_number,title,venue,start_datetime,category_raw,event_url,weekday_num,weekday,weekend,category,listed_days,single_day_listing
2026-09-18,https://do215.com/events/2026/09/18?page=5,5,seven ate nine,Studio 34,2026-09-18T22:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/18/seven-ate-nine-tickets,5,周五,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=5,5,Jane Eyre Wasn’t a Whore,Plays and Players Skinner Studio,2026-09-18T22:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/18/jane-eyre-wasn-t-a-whore-tickets,5,周五,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=5,5,Fictional Names,Asian Arts Initiative Project Space,2026-09-18T22:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/18/fictional-names-tickets,5,周五,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=5,5,The Women’s Film Festival 2026,Christ Church Neighborhood House,2026-09-18T22:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/18/the-women-s-film-festival-2026-tickets,5,周五,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=5,5,Heart2Art,The Village of The Arts & Humanitites,2026-09-18T22:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/18/heart2art-tickets,5,周五,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=5,5,"Love Abide With You, The Birthplace Quilts",Kensington Corridor Trust Garden,2026-09-18T22:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/18/love-abide-with-you-the-birthplace-quilts-tickets,5,周五,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=5,5,The Pizza Pit One Year Anniversary Party,Broken Goblet Brewing,2026-09-18T22:00:00Z,music,https://do215.com/events/2026/9/18/the-pizza-pit-one-year-anniversary-party-tickets,5,周五,Weekday,Live Music,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=5,5,Creative Networking Night,The People’s Gallery,2026-09-18T22:00:00Z,arts-culture,https://do215.com/events/2026/9/18/creative-networking-night-tickets,5,周五,Weekday,Arts & Culture,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=5,5,"“Say it Loud, I’m Black and I’m Proud”",The Colored Girls Museum,2026-09-18T22:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/18/say-it-loud-i-m-black-and-i-m-proud-tickets,5,周五,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=5,5,Build Your Own Magnet or Pin Workshop,Tattooed Moms,2026-09-18T22:00:00Z,trivia-open-mics-other,https://do215.com/events/2026/9/18/build-your-own-magnet-or-pin-workshop-tickets,5,周五,Weekday,"Trivia, Open Mics & Other",1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=5,5,Magnet and Pin Workshop,Tattooed Mom,2026-09-18T22:00:00Z,arts-culture,https://do215.com/events/2026/9/18/magnet-and-pin-workshop-tickets,5,周五,Weekday,Arts & Culture,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=5,5,After a Night Out,Clubfriends Radio & Records,2026-09-18T22:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/18/after-a-night-out-tickets,5,周五,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=5,5,Murder at the Netherfield Ball: An Interactive Mytery,Elfreth’s Alley Museum,2026-09-18T22:30:00Z,theatre-performing-arts,https://do215.com/events/2026/9/18/murder-at-the-netherfield-ball-an-interactive-mytery-tickets,5,周五,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=5,5,I Don’t Dance!,Penn Arts Live: Bruce Montgomery Theatre,2026-09-18T22:30:00Z,theatre-performing-arts,https://do215.com/events/2026/9/18/i-don-t-dance-tickets,5,周五,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=5,5,Show Pony,Yellow Bicycle Theater,2026-09-18T22:30:00Z,theatre-performing-arts,https://do215.com/events/2026/9/18/show-pony-tickets,5,周五,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=5,5,Folsom Prison Experience - a Johnny Cash Dramatic Tribute Show,Scottish Rite Auditorium,2026-09-18T23:00:00Z,music,https://do215.com/events/2026/9/18/folsom-prison-experience-a-johnny-cash-dramatic-tribute-show-tickets,5,周五,Weekday,Live Music,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=5,5,Book Club: Plot Twist Pending,CSz Philadelphia,2026-09-18T23:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/18/book-club-plot-twist-pending-tickets,5,周五,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=5,5,Oleanna,SideQuest Theater,2026-09-18T23:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/18/oleanna-tickets,5,周五,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=5,5,The Garden of Alla,Dinosaur House,2026-09-18T23:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/18/the-garden-of-alla-tickets,5,周五,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=5,5,Voynich,Asian Arts Initiative Black Box Theater,2026-09-18T23:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/18/voynich-tickets,5,周五,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=6,6,Egg and How I Learned to Save Myself,Calvary Center for Culture and Community,2026-09-18T23:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/18/egg-and-how-i-learned-to-save-myself-tickets,5,周五,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=6,6,Twelve Steps Back,Deep End Studios,2026-09-18T23:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/18/twelve-steps-back-tickets,5,周五,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=6,6,Friday Night Rat Catchers,FringeArts,2026-09-18T23:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/18/friday-night-rat-catchers-tickets,5,周五,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=6,6,If ever,Icebox Project Space Gallery,2026-09-18T23:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/18/if-ever-tickets,5,周五,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=6,6,JENder BENDER,The Perch Music and Arts Workshop,2026-09-18T23:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/18/jender-bender-tickets,5,周五,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=6,6,My Dog is Dead and You’re the Father,Vox Populi Gallery,2026-09-18T23:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/18/my-dog-is-dead-and-you-re-the-father-tickets,5,周五,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=6,6,"Slowly, Slowly, We Begin Again",& Space,2026-09-18T23:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/18/slowly-slowly-we-begin-again-tickets,5,周五,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=6,6,Experiencing Esherick Tour,Wharton Esherick Museum,2026-09-18T23:00:00Z,arts-culture,https://do215.com/events/2026/9/18/experiencing-esherick-tour-tickets,5,周五,Weekday,Arts & Culture,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=6,6,Philadelphia Signature Dinner Cruise,Spirit of Philadelphia,2026-09-18T23:00:00Z,arts-culture,https://do215.com/events/2026/9/18/philadelphia-signature-dinner-cruise-tickets,5,周五,Weekday,Arts & Culture,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=6,6,Cryin’ at Crafty’s,Crafty's Bar & Bottleshop,2026-09-18T23:00:00Z,dj-parties,https://do215.com/events/2026/9/18/cryin-at-crafty-s-tickets,5,周五,Weekday,DJ Parties,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=6,6,Visiting Artists Series - Yacht Rock Gold Experience,Bucks County Playhouse,2026-09-18T23:30:00Z,theatre-performing-arts,https://do215.com/events/2026/9/18/visiting-artists-series-yacht-rock-gold-experience-tickets,5,周五,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=6,6,Historic Drama “These Shining Lives” Opens at The Stagecrafters Theater,Chestnut Hill,2026-09-18T23:30:00Z,arts-family,https://do215.com/events/2026/9/18/historical-drama-set-to-open-at-the-stagecrafters-theater-tickets,5,周五,Weekday,Family & Kids,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=6,6,The Human Computer,Asian Arts Initiative Project Space,2026-09-18T23:30:00Z,theatre-performing-arts,https://do215.com/events/2026/9/18/the-human-computer-tickets,5,周五,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=6,6,The 40-Year-Old Ballerino,Studio 34,2026-09-18T23:30:00Z,theatre-performing-arts,https://do215.com/events/2026/9/18/the-40-year-old-ballerino-tickets,5,周五,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=6,6,Eve in Paradise,First Unitarian Church of Philadelphia,2026-09-18T23:30:00Z,theatre-performing-arts,https://do215.com/events/2026/9/18/eve-in-paradise-tickets,5,周五,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=6,6,Helen Keller Wasn’t Real,The Louis Bluver Theatre at the Drake,2026-09-18T23:30:00Z,theatre-performing-arts,https://do215.com/events/2026/9/18/helen-keller-wasn-t-real-tickets,5,周五,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=6,6,Custody,The Latvian Society of Philadelphia,2026-09-18T23:30:00Z,theatre-performing-arts,https://do215.com/events/2026/9/18/custody-tickets,5,周五,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=6,6,Don’t Kill Daisy,Plays and Players Skinner Studio,2026-09-18T23:30:00Z,theatre-performing-arts,https://do215.com/events/2026/9/18/don-t-kill-daisy-tickets,5,周五,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=6,6,"returned, iridescent",The Proscenium at The Drake,2026-09-18T23:30:00Z,theatre-performing-arts,https://do215.com/events/2026/9/18/returned-iridescent-tickets,5,周五,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=6,6,Hazard House,Circus Campus,2026-09-18T23:30:00Z,theatre-performing-arts,https://do215.com/events/2026/9/18/hazard-house-tickets,5,周五,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=6,6,Greg Farnese - Pop Goes The Standards,World Stage Live,2026-09-19T00:00:00Z,music,https://do215.com/events/2026/9/18/greg-farnese-album-release-concert-tickets,5,周五,Weekday,Live Music,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=6,6,I Can Give You Death: A Burlesque Tribute to The Vampire Lestat,Prism Arts Philadelphia,2026-09-19T00:00:00Z,drag,https://do215.com/events/2026/9/18/i-can-give-you-death-a-burlesque-tribute-to-the-vampire-lestat-tickets,5,周五,Weekday,Other,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=6,6,The Women’s Film Festival 2026,Christ Church Neighborhood House,2026-09-19T00:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/18/the-women-s-film-festival-2026-tickets-lwaareb,5,周五,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=6,6,Call Of The Wild,Philly PACK,2026-09-19T00:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/18/call-of-the-wild-tickets,5,周五,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=6,6,And Her Name Was Pickles,Performance Garage,2026-09-19T00:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/18/and-her-name-was-pickles-tickets,5,周五,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=7,7,DOOFY: 2 girls make noise (not like that),Hall Pass,2026-09-19T00:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/18/doofy-2-girls-make-noise-not-like-that-tickets,5,周五,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=7,7,The Light Between,Biello Martin Studio,2026-09-19T00:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/18/the-light-between-tickets,5,周五,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=7,7,The Wankers,Evil Genius,2026-09-19T00:00:00Z,food-drink,https://do215.com/events/2026/9/18/the-wankers-live-at-evil-genius-tickets,5,周五,Weekday,Food & Drink,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=7,7,Philly Gumbo,The Fallser Club,2026-09-19T00:00:00Z,music,https://do215.com/events/2026/9/18/philly-gumbo-tickets,5,周五,Weekday,Live Music,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=7,7,Bermuda Search Party,MilkBoy,2026-09-19T00:30:00Z,music,https://do215.com/events/2026/9/18/bermuda-search-party-tickets,5,周五,Weekday,Live Music,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=7,7,Improv Comedy: The N Crowd,Sawubona Creativity Project,2026-09-19T00:30:00Z,theatre-performing-arts,https://do215.com/events/2026/9/18/improv-comedy-the-n-crowd-tickets,5,周五,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=7,7,Señor Babyhead,Asian Arts Initiative Black Box Theater,2026-09-19T00:30:00Z,theatre-performing-arts,https://do215.com/events/2026/9/18/senor-babyhead-tickets,5,周五,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=7,7,Raptures From The Godhole,Box Spring Gallery,2026-09-19T00:30:00Z,theatre-performing-arts,https://do215.com/events/2026/9/18/raptures-from-the-godhole-tickets,5,周五,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=7,7,Shatterproof,Icebox Project Space Gallery,2026-09-19T00:30:00Z,theatre-performing-arts,https://do215.com/events/2026/9/18/shatterproof-tickets,5,周五,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=7,7,Soseul Dawon: The Stark Garden of Presence,Studio 34,2026-09-19T00:30:00Z,theatre-performing-arts,https://do215.com/events/2026/9/18/soseul-dawon-the-stark-garden-of-presence-tickets,5,周五,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=7,7,Ghost Fetus,Asian Arts Initiative Third Floor,2026-09-19T00:45:00Z,theatre-performing-arts,https://do215.com/events/2026/9/18/ghost-fetus-tickets,5,周五,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=7,7,Zombied,Yellow Bicycle Theater,2026-09-19T00:45:00Z,theatre-performing-arts,https://do215.com/events/2026/9/18/zombied-tickets,5,周五,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=7,7,Honk!,Plays and Players Skinner Studio,2026-09-19T01:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/18/honk-tickets,5,周五,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=7,7,Wikipedilove,Studio 34,2026-09-19T01:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/18/wikipedilove-tickets,5,周五,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=7,7,Americana Cosplay,Arch Street Meeting House,2026-09-19T01:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/18/americana-cosplay-tickets,5,周五,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=7,7,Gut Healthy,Asian Arts Initiative Project Space,2026-09-19T01:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/18/gut-healthy-tickets,5,周五,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=7,7,Popcorn,Philadelphia Film Society,2026-09-19T01:45:00Z,film,https://do215.com/events/2026/9/18/popcorn-tickets,5,周五,Weekday,Film,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=7,7,Ricochet,Philadelphia Film Society,2026-09-19T01:45:00Z,film,https://do215.com/events/2026/9/18/ricochet-tickets,5,周五,Weekday,Film,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=7,7,Philadelphia NOTO 09/18 Dillon Francis,TBD,2026-09-19T02:00:00Z,food-drink,https://do215.com/events/2026/9/18/philadelphia-noto-09-18-dillon-francis-tickets,5,周五,Weekday,Food & Drink,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=7,7,Artist-led Workshops / Overboard!,Asian Arts Initiative Black Box Theater,2026-09-19T02:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/18/artist-led-workshops-overboard-tickets,5,周五,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=7,7,DJ Elski,Lucy’s,2026-09-19T02:00:00Z,dj-parties,https://do215.com/events/2026/9/18/dj-elski-tickets,5,周五,Weekday,DJ Parties,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=7,7,DJ Shino,Morgan's Pier,2026-09-19T02:00:00Z,dj-parties,https://do215.com/events/2026/9/18/dj-shino-tickets,5,周五,Weekday,DJ Parties,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=7,7,Matadora Karol G Night,140 N Christopher Columbus Blvd,2026-09-19T02:00:00Z,dj-parties,https://do215.com/events/2026/9/18/matadora-karol-g-night-tickets,5,周五,Weekday,DJ Parties,1,TRUE
2026-09-18,https://do215.com/events/2026/09/18?page=7,7,Break Room x Fabrika: Curtain Call,Fabrika,2026-09-19T02:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/18/break-room-x-fabrika-curtain-call-tickets,5,周五,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19,1,Ed Sheeran: LOOP Tour,Lincoln Financial Field,2026-09-20T00:00:00Z,music,https://do215.com/events/2026/9/19/ed-sheeran-loop-tour-tickets,6,周六,Weekend,Live Music,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19,1,"Future Days Beer Go Big, Go Birds Giveaway",Future Days Beer,2026-08-26T16:00:00Z,food-drink,https://do215.com/events/2026/8/26/future-days-beer-go-big-go-birds-giveaway-tickets,6,周六,Weekend,Food & Drink,7,FALSE
2026-09-19,https://do215.com/events/2026/09/19,1,Miley: Official Bass Persuades Merch Pop-Up,2576 FRANKFORD AVE,2026-09-18T16:00:00Z,music,https://do215.com/events/2026/9/18/miley-pop-up-tickets,6,周六,Weekend,Live Music,2,FALSE
2026-09-19,https://do215.com/events/2026/09/19,1,An Evening with Dolph Lundgren: Fights Worth Fighting,Temple Performing Arts Center: Lew Klein Hall,2026-09-19T23:00:00Z,arts-culture,https://do215.com/events/2026/9/19/an-evening-with-dolph-lundgren-fights-worth-fighting-tickets,6,周六,Weekend,Arts & Culture,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19,1,‘(Keep Feeling) FASCINATION’ UK Synthpop and New Wave Dance Party,The 700,2026-09-20T01:00:00Z,dj-parties,https://do215.com/events/2026/9/19/keep-feeling-fascination-uk-synthpop-and-new-wave-dance-party-1788196639,6,周六,Weekend,DJ Parties,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19,1,Jason Aldean: Songs About Us Tour 2026,Freedom Mortgage Pavilion,2026-09-19T23:30:00Z,music,https://do215.com/events/2026/9/19/jason-aldean-songs-about-us-tour-2026-tickets,6,周六,Weekend,Live Music,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19,1,The Garden,Franklin Music Hall,2026-09-20T00:00:00Z,music,https://do215.com/events/2026/9/19/the-garden-tickets,6,周六,Weekend,Live Music,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19,1,Ben Harper & The Innocent Criminals,Union Transfer,2026-09-20T00:00:00Z,music,https://do215.com/events/2026/9/19/ben-harper-the-innocent-criminals-tickets,6,周六,Weekend,Live Music,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19,1,Ali Wong Live,Wind Creek Event Center,2026-09-20T00:00:00Z,comedy,https://do215.com/events/2026/9/19/ali-wong-live-tickets,6,周六,Weekend,Comedy,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19,1,Pat Metheny,Miller Theater,2026-09-20T00:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/19/pat-metheny-tickets,6,周六,Weekend,Theatre & Performing Arts,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19,1,Pat Metheny,Miller Theater,2026-09-20T00:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/19/pat-metheny-tickets-b98p0vq,6,周六,Weekend,Theatre & Performing Arts,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19,1,An Evening with Jennifer Knapp,The Fallser Club,2026-09-20T00:00:00Z,music,https://do215.com/events/2026/9/19/an-evening-with-jennifer-knapp-tickets,6,周六,Weekend,Live Music,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19,1,Philadelphia Fall Arts Fest,Kimmel Center,2026-09-19T15:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/19/free-philadelphia-fall-arts-fest-tickets,6,周六,Weekend,Theatre & Performing Arts,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19,1,Kathleen Madigan: Flying Cats & Marching Armadillos Tour,Hershey Theatre,2026-09-19T23:00:00Z,comedy,https://do215.com/events/2026/9/19/kathleen-madigan-flying-cats-marching-armadillos-tour-tickets,6,周六,Weekend,Comedy,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19,1,Corey Holcomb,Lansdowne Theater,2026-09-19T23:00:00Z,music,https://do215.com/events/2026/9/19/corey-holcomb-tickets,6,周六,Weekend,Live Music,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19,1,Malcolm Todd: Do That Again Tour,The Met,2026-09-20T00:00:00Z,music,https://do215.com/events/2026/9/19/malcolm-todd-do-that-again-tour-tickets,6,周六,Weekend,Live Music,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19,1,XPoNential Music Festival,Camden Waterfront,2026-09-18T17:00:00Z,music,https://do215.com/xponential-music-festival,6,周六,Weekend,Live Music,3,FALSE
2026-09-19,https://do215.com/events/2026/09/19,1,Michael Carbonaro,Xcite Center at Parx Casino,2026-09-20T00:00:00Z,arts-family,https://do215.com/events/2026/9/19/michael-carbonaro-tickets,6,周六,Weekend,Family & Kids,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19,1,Sea.Hear.Now Festival,Asbury Park,2026-09-19T16:00:00Z,music,https://do215.com/sea-hear-now-festival-tickets,6,周六,Weekend,Live Music,2,FALSE
2026-09-19,https://do215.com/events/2026/09/19,1,Big Sandy & His Fly-Rite Boys w/ Mighty Joe Castro,Elkton Music Hall,2026-09-19T23:00:00Z,music,https://do215.com/events/2026/9/19/big-sandy-his-fly-rite-boys-tickets,6,周六,Weekend,Live Music,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19,1,Wandern at the Willows mit Helga,The German Society of Pennsylvania,2026-09-19T15:00:00Z,arts-culture,https://do215.com/events/2026/9/19/wandern-at-the-willows-mit-helga-tickets,6,周六,Weekend,Arts & Culture,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19,1,Telescreens,Warehouse on Watts,2026-09-19T23:00:00Z,dj-parties,https://do215.com/events/2026/9/19/telescreens-tickets,6,周六,Weekend,DJ Parties,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19,1,Earlybirds Club,Brooklyn Bowl Philadelphia,2026-09-19T22:00:00Z,music,https://do215.com/events/2026/9/19/earlybirds-club-tickets,6,周六,Weekend,Live Music,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19,1,Telescreens,Warehouse on Watts - Cambridge Hall,2026-09-19T23:00:00Z,music,https://do215.com/events/2026/9/19/telescreens-tickets-menvp5d,6,周六,Weekend,Live Music,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19,1,America Loves Me,Concourse,2026-09-20T01:00:00Z,dj-parties,https://do215.com/events/2026/9/19/america-loves-me-tickets,6,周六,Weekend,DJ Parties,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=2,2,Conshohocken’s Biggest Free Festival Yet Returns 9/19,Conshohocken Funfest,2026-09-19T16:00:00Z,family-kids,https://do215.com/events/2026/9/19/conshohocken-s-biggest-free-festival-yet-returns-9-19-tickets,6,周六,Weekend,Family & Kids,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=2,2,Sazón Latin Food Fest,Two Locals Brewing,2026-09-19T16:00:00Z,food-drink,https://do215.com/events/2026/9/19/sazon-latin-food-fest-tickets,6,周六,Weekend,Food & Drink,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=2,2,"D.A.N.C.E. / Club Classics from the 90s, 00s and 10s.",The Barbary,2026-09-20T02:00:00Z,dj-parties,https://do215.com/events/2026/9/19/d-a-n-c-e-club-classics-from-the-90s-00s-and-10s-tickets,6,周六,Weekend,DJ Parties,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=2,2,"Soji and Friends Fight Back II feat. Soji, The Angies, In Jest, and Good Teal (Benefit for Serenity House)",Ortlieb's,2026-09-19T23:00:00Z,music,https://do215.com/events/2026/9/19/soji-and-friends-fight-back-ii-feat-soji-the-angies-in-jest-and-good-teal-benefit-for-serenity-house-tickets,6,周六,Weekend,Live Music,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=2,2,EsDeeKid - Council House Rat Tour,The Fillmore,2026-09-20T00:00:00Z,music,https://do215.com/events/2026/9/19/esdeekid-council-house-rat-tour-tickets,6,周六,Weekend,Live Music,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=2,2,ABBARAMA: 70s ABBA Dance Party w/DJ David Atlas,The Dolphin,2026-09-20T01:00:00Z,music,https://do215.com/events/2026/9/19/abbarama-70s-abba-dance-party-w-dj-david-atlas-tickets,6,周六,Weekend,Live Music,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=2,2,Stranger Things Fan Celebration Day,Netflix House Philadelphia,2026-09-19T23:00:00Z,arts-family,https://do215.com/events/2026/9/19/stranger-things-fan-celebration-day-tickets,6,周六,Weekend,Family & Kids,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=2,2,SUNNI SMILEZ : THE LAST SERENADE with RNB AFTER DARK,City Winery,2026-09-19T23:30:00Z,music,https://do215.com/events/2026/9/19/sunni-smilez-the-last-serenade-with-rnb-after-dark-tickets,6,周六,Weekend,Live Music,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=2,2,Tophouse,Ardmore Music Hall,2026-09-20T00:00:00Z,music,https://do215.com/events/2026/9/19/tophouse-tickets,6,周六,Weekend,Live Music,1,TRUE
